PCA1,PCA2,token_ticker,user_name,comment_id
-0.2347746861110481,-0.09799051290982277,SORA,BXkkX5,[reply]
0.05687414530564538,-0.1435789948168581,SORA,Fumble,[reply]
-0.2383100425673116,0.08796413704747531,SORA,holdmfer,[reply]
0.09971577606955088,-0.13310363121992375,SORA,C3RPwn,[reply]
0.1296691018079222,-0.0031435827705634444,SORA,xauce,[reply]
-0.21688122099916288,0.14044746354638687,SORA,EGf682,[reply]
-0.08352798119976544,-0.116793604180016,SORA,AFSao3,[reply]
-0.057787090711740575,0.22268883446618792,SORA,ABqU9s,[reply]
-0.036774210321795,-0.16865761119029243,SORA,DMFCJW,[reply]
-0.12374691330553421,-0.2562845595744425,SORA,DMFCJW,[reply]
0.15921878414131324,-0.08180018393135016,SORA,ApLvm7,[reply]
-0.06590305258579213,-0.2904878831461599,SORA,hek81u,[reply]
-0.01424191318874742,-0.03415848578232802,SORA,hek81u,[reply]
0.052306099358317155,-0.03120290465048323,SORA,hek81u,[reply]
-0.11346972661659394,0.15504658674153385,SORA,hek81u,[reply]
-0.21697323754191344,-0.05583044819481351,SORA,FCQWak,[reply]
0.18280710073162526,-0.07778290609206454,SORA,ClickCX4O,[reply]
0.12245474505143938,0.03305792183200273,SORA,Fwxg9e,[reply]
0.2879329428628909,-0.01961941166938475,SORA,Fwxg9e,[reply]
-0.17369861373200857,0.0014635308400146943,SORA,FCQWak,[reply]
-0.12460691209254025,-0.18985640652292776,SORA,Fwxg9e,[reply]
-0.025236692262726058,-0.025572702408205496,SORA,stopcopyme,[reply]
0.20425264086751627,-0.09099734254158559,SORA,Fwxg9e,[reply]
-0.28960653895955296,0.004395986751810186,SORA,Cpj9fW,[reply]
0.19383154928463733,-0.07870865692374708,SORA,seethru1,[reply]
-0.11952631380747894,-0.013478454386911825,SORA,seethru1,[reply]
-0.25232490050529066,-0.1497627985646783,SORA,ch3ckm8,[reply]
-0.09643713540217959,-0.16060447084664448,SORA,ch3ckm8,[reply]
-0.09643713540217959,-0.16060447084664448,SORA,ch3ckm8,[reply]
0.12425420588403137,-0.02806684542316608,$PEPE,oke832,[reply]
0.28951221313161446,-0.01341523571820044,$PEPE,belowmegay,[reply]
0.22919309331166293,-0.08166799461720126,$PEPE,nonukeplz,[reply]
0.0671989716828153,0.09191557645814788,$PEPE,kmsifno10x,[reply]
-0.057787090711740575,0.22268883446618792,$PEPE,6PXeZ8fjf,[reply]
0.28131846794903465,0.08107303180901859,$PEPE,FHsS3n,[reply]
0.2197468016819821,-0.0013859075281135716,$PEPE,hanscrypto,[reply]
0.09459675886826854,-0.07425644375087251,$PEPE,belowmegay,[reply]
-0.043548121572263516,0.46251185122098715,$PEPE,hanscrypto,[reply]
-0.08646808197809179,-0.03981169165810823,$PEPE,bzb,[reply]
0.07383944043360964,-0.14624337994096917,$PEPE,6PXeZ8fjf,[reply]
0.12617696752586643,-0.03362478924450417,$PEPE,6PXeZ8fjf,[reply]
0.03764381656397775,-0.12362626143312831,$PEPE,belowmegay,[reply]
0.27679542812496805,-0.12257950161593757,$PEPE,G11,[reply]
0.010018825433805495,0.1935167976234832,$PEPE,hanscrypto,[reply]
0.03660616526438837,-0.14639503396459772,$PEPE,G11,[reply]
0.1601041400406218,-0.030270903325157295,$PEPE,FxqPT5,[reply]
0.05227691331743147,0.06913741514779244,$PEPE,kmsifno10x,[reply]
0.05143633501070462,-0.03887506928893943,$PEPE,polo_aa,[reply]
0.023229639519145844,-0.1686053756937908,$PEPE,BmScfV,[reply]
0.28385675365061835,0.11063676281637898,$PEPE,4jhrXk,[reply]
0.2470458888178538,0.11482790031143626,$PEPE,BmScfV,[reply]
-0.1851623178210355,-0.01885755557826646,$PEPE,BmScfV,[reply]
0.09108572545831885,-0.05487413397271241,$PEPE,BmScfV,[reply]
0.09731919614307878,-0.08247485042588273,$PEPE,BmScfV,[reply]
0.0532015489840379,-0.1344020424135866,$PEPE,BmScfV,[reply]
0.1704598474225241,-0.13986703084453678,$PEPE,BmScfV,[reply]
-0.16810213824239573,0.38189337252992067,$PEPE,8n2m7Q,[reply]
-0.1206402280533804,-0.06876613248776255,$PEPE,BmScfV,[reply]
-0.14784413276874528,-0.13992809867289982,$PEPE,BmScfV,[reply]
0.26010637519072105,0.0026215016161367124,$PEPE,spartan39,[reply]
0.17286126915562997,0.05710408043411985,$PEPE,BmScfV,[reply]
-0.15488205861084786,-0.08097427475677238,$PEPE,bangsat,[reply]
0.1862107624067635,-0.06458681557444,$PEPE,BmScfV,[reply]
-0.11496789416273037,0.48876046952723257,$PEPE,asinoo,[reply]
0.11831557412949469,0.10560621002352033,$PEPE,highhoorr,[reply]
-0.027914297068659732,-0.18060542296333185,$PEPE,EPEEPEPP,[reply]
0.20969807646906938,-0.1507553658943961,$PEPE,narc,[reply]
0.033567295623648886,0.38475726288928497,$PEPE,BmScfV,[reply]
0.2721326576497636,-0.12736564456806357,$PEPE,BmScfV,[reply]
0.18159211541275008,-0.027655761004201404,$PEPE,polo_aa,[reply]
0.048960584200771734,0.15107167142891947,$PEPE,jeetking02,[reply]
0.08777615001055668,0.21941041379081394,$PEPE,CNXZ1g,[reply]
-0.09298020621019693,0.2550064066708097,$PEPE,34dtp8,[reply]
-0.08423128338745324,0.44167754371083534,$PEPE,fkevizhfhf,[reply]
0.014217751066304858,0.13766470697814664,$PEPE,relaunchor,[reply]
0.20969809445423898,-0.15075538179120487,$PEPE,8nSuV8,[reply]
0.036468642561620176,-0.08477107892137069,$PEPE,relaunchor,[reply]
-0.22858286767369862,0.12933463760498343,$PEPE,mystifyme,[reply]
0.15216267647288836,-0.049611304708601665,$PEPE,BmScfV,[reply]
-0.3819580671536191,-0.35301958259783167,$PEPE,BmScfV,[reply]
0.21663104672603772,-0.08395225303195315,$PEPE,BmScfV,[reply]
0.2195414997168619,-0.1947732744018804,$PEPE,BmScfV,[reply]
-0.37735907922357914,-0.34666066474913,$PEPE,BmScfV,[reply]
-0.4790832283331216,0.04959762919247409,$PEPE,9TnwrU,[reply]
0.13082408112590407,-0.006376709764426291,$PEPE,buihong,[reply]
-0.046842584719014285,-0.18555677565667766,$PEPE,kekjj69,[reply]
0.12983016035160339,0.02853169360523766,$PEPE,BmScfV,[reply]
0.08037865330788507,0.10522210044028368,$PEPE,Yosoio,[reply]
0.2009158209185549,0.020647197486836716,$PEPE,Yosoio,[reply]
0.029012391056552362,0.008910803521638845,$PEPE,inanebi,[reply]
-0.15552542545691003,-0.007310563804309375,$PEPE,inanebi,[reply]
-0.13737573679265347,-0.1376068945843854,$PEPE,inanebi,[reply]
0.09156825118965102,0.12171673930993347,$PEPE,2DxLTa,[reply]
0.27786546208169144,-0.09623156843454224,$PEPE,Gzt8uC,[reply]
-0.15982882802980408,-0.09489531588709242,$PEPE,Gzt8uC,[reply]
-0.11977266096216095,0.3895336010252778,$PEPE,inanebi,[reply]
0.16103234372413353,-0.03711663617457784,$PEPE,polo_aa,[reply]
0.09305316877480824,-0.0720669265118761,$PEPE,iminsnas,[reply]
0.2284745709303702,-0.1014059032834362,$PEPE,iminsnas,[reply]
-0.18733392022974585,0.4893565546706448,$PEPE,8sAmTF,[reply]
0.16669326978141552,-0.05601999060240755,$PEPE,Chichipio,[reply]
0.01694138938900228,0.09338379563476344,$PEPE,HailBerry,[reply]
-0.12120320419222373,-0.04106277160387353,$PEPE,Joebrown_1,[reply]
-0.16986477196264724,0.24593958768110896,$PEPE,AZeKeq,[reply]
0.23891219823000323,-0.01720426453534408,$PEPE,xans,[reply]
0.2028079149064119,-0.011694213041935903,$PEPE,HailBerry,[reply]
0.18875415001210555,0.06491006673644548,$PEPE,hfgy123,[reply]
0.1714846702551062,0.16021658584452542,$PEPE,ars1602,[reply]
0.04911369269918768,0.1496212098816874,$PEPE,broke92,[reply]
-0.07163570374919943,0.3954241318912594,$PEPE,macmillies,[reply]
0.07169421155252982,-0.08499650839638696,$PEPE,CdCRBf,[reply]
0.13115924875174537,-0.05073759592603424,$PEPE,HailBerry,[reply]
-0.10115045577756387,0.06403536631282465,$PEPE,macmillies,[reply]
-0.0895740930387922,-0.0404621313397572,$PEPE,HailBerry,[reply]
-0.08756095190890975,0.4445304669517825,$PEPE,AZeKeq,[reply]
0.06892873352748119,0.2079321191616561,$PEPE,volly,[reply]
0.13226488818506013,-0.014411626113572171,$PEPE,findgodffs,[reply]
0.007975866864517879,0.31674859583703957,$PEPE,DeSBAP,[reply]
-0.00552399485614178,0.3328783543047916,$PEPE,8sAmTF,[reply]
0.2180746439812307,-0.056734621428941236,$PEPE,volly,[reply]
-0.1992204914764163,0.501996368538552,$PEPE,findgodffs,[reply]
-0.13106902710477267,-0.02738214124104892,$PEPE,DBkobB,[reply]
-0.4193438664076506,0.08909158534992477,$PEPE,findgodffs,[reply]
-0.16343725886771965,-0.02703640059850172,$PEPE,8sAmTF,[reply]
-0.15097064273757227,0.4714076800562172,$PEPE,8sAmTF,[reply]
-0.2576782154240576,0.10857384599396129,$PEPE,howlerclub,[reply]
0.14443611100536147,-0.12975537108766966,$PEPE,howlerclub,[reply]
-0.27348766978825506,-0.25298473995037113,$PEPE,8sAmTF,[reply]
0.12271365265343104,-0.05404066237378473,$PEPE,F37U8p,[reply]
0.2047147224399086,-0.13798281568124493,$PEPE,findgodffs,[reply]
-0.1636773530575363,0.37124495757845777,$PEPE,DeSBAP,[reply]
-0.07628501320713427,0.37649785353344734,$PEPE,3BMdpm,[reply]
-0.45321751007490413,-0.3065768768063205,$PEPE,3BMdpm,[reply]
-0.1784551649124036,0.3665894743525162,$PEPE,DeSBAP,[reply]
-0.15499645611980936,-0.15389212578798292,$PEPE,ggzezoca,[reply]
0.07358350626738559,-0.10177070125427573,$PEPE,6shks9,[reply]
0.07389908648407627,-0.04120617673367714,$PEPE,6shks9,[reply]
-0.0649923133111108,-0.08861989169361482,$PEPE,6shks9,[reply]
0.15025251318546728,-0.11650047216084908,$PEPE,fibdev1,[reply]
0.3656922183969009,-0.022147855492971248,$PEPE,rzalfs07,[reply]
0.1758883689889589,-0.08633349348907908,$PEPE,pepeboss2,[reply]
-0.0021618156539086747,-0.24351168772399961,Win2024,7t5DWM,[reply]
0.056178155565026956,0.1325238004426761,Win2024,6xYGvW,[reply]
0.033567295623648886,0.38475726288928497,Win2024,groundboy,[reply]
-0.014292313358793756,0.1700298301277341,Win2024,padre,[reply]
0.27839714671462373,0.05279385110640198,Win2024,7t5DWM,[reply]
0.18196274042595803,0.015825139212898666,Win2024,FGXVwE,[reply]
-0.17519378195169114,0.41461615207233893,Win2024,7t5DWM,[reply]
0.11137419595006491,0.06810390820863571,Win2024,pumpshit,[reply]
0.0723047846347621,-0.022220523087902247,Win2024,7t5DWM,[reply]
0.18979875477990601,-0.05015434268689373,Win2024,7t5DWM,[reply]
0.11105338968776401,-0.006645987363883562,Win2024,9uVcfA,[reply]
-0.039265060903665376,-0.09690952229282367,Win2024,7t5DWM,[reply]
0.059931114167216755,0.02119165124324255,Win2024,7t5DWM,[reply]
-0.045918781079704575,0.18515839896938652,Win2024,cx69yw,[reply]
0.07619678488017734,-0.13002334918441127,Win2024,7t5DWM,[reply]
0.00996325625398043,-0.055271878970874315,Win2024,68wpZE,[reply]
0.05556417028431784,-0.1754036978845217,Win2024,6bNUpL,[reply]
-0.017724624667423954,-0.25333214843388585,Win2024,GWix16,[reply]
-0.2415759958481893,0.15204550073376044,Win2024,keekwk1,[reply]
0.030973278654217857,-0.009406050900624475,Win2024,Wowowowo,[reply]
-0.10796186718441024,-0.028131835087805,Win2024,keekwk1,[reply]
0.18118744238613388,-0.0017589091742494962,Win2024,Wowowowo,[reply]
-0.2056598024394262,0.37814439184187276,Win2024,Wowowowo,[reply]
0.2726030152946033,-0.06210999598439794,Win2024,doneeee,[reply]
0.14799721366317403,-0.10596313899158954,Win2024,4202pmurt,[reply]
0.10598182767632158,0.040636724464765864,Win2024,weetoolo,[reply]
-0.2154746010849081,0.4087155733779144,Win2024,xhebxy,[reply]
0.16198852061846955,-0.05214898574873612,Win2024,9rmDKd,[reply]
-0.15992984432842328,-0.08423262758881148,Win2024,yessiiir,[reply]
0.07281180961783464,-0.05016814414352839,Win2024,yessiiir,[reply]
0.2781431508740908,-0.08413914791243025,Win2024,Eyez,[reply]
0.14841719237447684,-0.061257581357295206,Win2024,brissieboy,[reply]
0.14955822717827708,-0.08614622421493845,Win2024,3sDSWy,[reply]
0.07747823532751753,-0.15897586133988992,Win2024,y5rodd,[reply]
0.005368940922923898,0.014414697272252697,Win2024,packitup,[reply]
0.049011551180019985,0.1443316979945674,Win2024,y5rodd,[reply]
0.1391434882066731,-0.04024271407412193,Win2024,G2HQzD,[reply]
-0.36424782289744423,0.3449290841607917,Win2024,8DbTji,[reply]
-0.230555131170269,0.11681363906858366,Win2024,y5rodd,[reply]
-0.1460175616986119,-0.135879159329776,Win2024,21312312,[reply]
-0.08627465311068493,0.2890418806752983,Win2024,H6ta2k,[reply]
-0.21964225631652107,-0.05843632126160085,Win2024,H6ta2k,[reply]
0.07747823532751753,-0.15897586133988992,Win2024,ReloadIt,[reply]
-0.0033750843130929326,0.41066311732674143,Win2024,hs73j4,[reply]
0.03152211047030304,0.19185195621328713,Win2024,leyten,[reply]
0.07978244001164066,0.1754502751865528,Win2024,8e8pi5,[reply]
-0.11215821853458112,0.26264645113084895,Win2024,8zCRsP,[reply]
0.01540249373466331,0.09908955567056871,Win2024,cto2cto,[reply]
0.039817582290634916,0.07460313917452918,Win2024,Gilos,[reply]
0.039817582290634916,0.07460313917452918,Win2024,Gilos,[reply]
0.1750330231681188,-0.0021107194809687905,Win2024,2sbXMv,[reply]
-0.09946945186407467,0.4954114034278456,Win2024,7a2pjt,[reply]
0.12250932220440063,0.00924617021652364,Win2024,2sbXMv,[reply]
0.21571304534484056,-0.012869827517688384,Win2024,RfaJE2,[reply]
-0.09834378616410823,0.5069983964536764,Win2024,hN5nbu,[reply]
-0.15639094134841333,-0.19360467808315426,Win2024,drgrgrg,[reply]
-0.04696689770138317,0.38254565015769854,Win2024,7a2pjt,[reply]
-0.07982517569551624,0.4431836957289547,Win2024,Ah2FqT,[reply]
-0.09169462741113346,-0.22793087052343153,Win2024,8a6wen,[reply]
0.12235437114370831,0.0926821824823746,Win2024,deganvegan,[reply]
-0.1978852781147097,0.42077775813160856,Win2024,1edev,[reply]
-0.4095113487063805,0.06579890036171325,Win2024,2mDn1q,[reply]
-0.15025280041382733,0.09230592000478502,Win2024,2mDn1q,[reply]
-0.23177936470729787,0.08805516969236839,Win2024,dhldp2cd,[reply]
0.0321515421490801,0.09845674010392927,Win2024,Dumponme,[reply]
-0.017177846738963137,-0.10626564946006996,Win2024,HGmCke,[reply]
0.06399308020493734,-0.19249238549070463,Win2024,dhldp2cd,[reply]
-0.190102667720213,0.2313640555412651,Win2024,hN5nbu,[reply]
-0.1484461645638394,0.17124532110558455,Win2024,GtomFW,[reply]
0.06715316068291179,0.001958960891256864,Win2024,Alghafm,[reply]
0.19616890540885673,-0.025993580936403676,Win2024,dhldp2cd,[reply]
0.0321515421490801,0.09845674010392927,Win2024,7a2pjt,[reply]
-0.09834378616410823,0.5069983964536764,Win2024,7a2pjt,[reply]
0.038299833080941044,-0.08153467973716866,Win2024,FBLBjD,[reply]
-0.21789660914713568,0.4582693163961646,Win2024,7a2pjt,[reply]
0.159434988522358,-0.045248897926285565,Win2024,dhldp2cd,[reply]
-0.030288397363000638,0.315944413076126,Win2024,hN5nbu,[reply]
-0.048358439098902035,-0.23849461950811213,Win2024,dhldp2cd,[reply]
-0.11572767939563759,0.45042561105620793,Win2024,7a2pjt,[reply]
-0.0021189291773415836,-0.18919442243546683,Win2024,8gAULR,[reply]
0.033567295623648886,0.38475726288928497,Win2024,dhldp2cd,[reply]
-0.1290241373948324,0.00887643953253741,Win2024,dhldp2cd,[reply]
0.21851780374965823,0.04246754078854618,Win2024,Dumponme,[reply]
0.0905979914017188,0.030607672996935863,Win2024,Dumponme,[reply]
-0.10187422181080186,0.2431670975818523,Win2024,Dumponme,[reply]
0.09692765461247385,-0.0327896191637743,Win2024,dhldp2cd,[reply]
0.2719808586423665,0.03429182234348687,Win2024,SBFSOL,[reply]
0.09662216825258697,-0.1574277862014012,Win2024,SmellyFeet,[reply]
0.12010816068152565,0.15558113002965546,Win2024,hN5nbu,[reply]
-0.09317409231018571,0.41264290885692684,Win2024,7a2pjt,[reply]
